"","date","vwretd"
"1757",2006-12-27,0.007793
"1758",2006-12-28,-0.001042
"1759",2006-12-29,-0.004516
"1760",2007-01-03,-0.001338
"1761",2007-01-04,0.000549
"1762",2007-01-05,-0.007297
"1763",2007-01-08,0.002568
"1764",2007-01-09,6e-06
"1765",2007-01-10,0.002093
"1766",2007-01-11,0.007322
"1767",2007-01-12,0.006142
"1768",2007-01-16,0.000297
"1769",2007-01-17,-0.000608
"1770",2007-01-18,-0.004686
"1771",2007-01-19,0.004348
"1772",2007-01-22,-0.005379
"1773",2007-01-23,0.005216
"1774",2007-01-24,0.008798
"1775",2007-01-25,-0.010735
"1776",2007-01-26,9e-05
"1777",2007-01-29,0.00015
"1778",2007-01-30,0.005761
"1779",2007-01-31,0.006358
"1780",2007-02-01,0.006258
"1781",2007-02-02,0.001257
"1782",2007-02-05,-0.000608
"1783",2007-02-06,0.001509
"1784",2007-02-07,0.002194
"1785",2007-02-08,-0.000426
"1786",2007-02-09,-0.006912
"1787",2007-02-12,-0.003886
"1788",2007-02-13,0.008049
"1789",2007-02-14,0.007231
"1790",2007-02-15,0.001732
"1791",2007-02-16,0.000511
"1792",2007-02-20,0.003573
"1793",2007-02-21,-0.000293
"1794",2007-02-22,-0.000379
"1795",2007-02-23,-0.002574
"1796",2007-02-26,-0.001268
"1797",2007-02-27,-0.034119
"1798",2007-02-28,0.004744
"1799",2007-03-01,-0.002843
"1800",2007-03-02,-0.012476
"1801",2007-03-05,-0.01201
"1802",2007-03-06,0.01674
"1803",2007-03-07,-0.001349
"1804",2007-03-08,0.007245
"1805",2007-03-09,0.001632
"1806",2007-03-12,0.003138
"1807",2007-03-13,-0.020154
"1808",2007-03-14,0.005427
"1809",2007-03-15,0.004778
"1810",2007-03-16,-0.003606
"1811",2007-03-19,0.011056
"1812",2007-03-20,0.006794
"1813",2007-03-21,0.016761
"1814",2007-03-22,-0.000141
"1815",2007-03-23,0.001713
"1816",2007-03-26,0.000555
"1817",2007-03-27,-0.005696
"1818",2007-03-28,-0.007002
"1819",2007-03-29,0.003513
"1820",2007-03-30,-0.000365
"1821",2007-04-02,0.003037
"1822",2007-04-03,0.008915
"1823",2007-04-04,0.001478
"1824",2007-04-05,0.003628
"1825",2007-04-09,0.000584
"1826",2007-04-10,0.002692
"1827",2007-04-11,-0.005864
"1828",2007-04-12,0.006386
"1829",2007-04-13,0.003735
"1830",2007-04-16,0.010487
"1831",2007-04-17,0.00103
"1832",2007-04-18,0.000311
"1833",2007-04-19,-0.002812
"1834",2007-04-20,0.009344
"1835",2007-04-23,-0.001728
"1836",2007-04-24,-0.000741
"1837",2007-04-25,0.00947
"1838",2007-04-26,-0.000595
"1839",2007-04-27,-0.000789
"1840",2007-04-30,-0.009282
"1841",2007-05-01,0.001749
"1842",2007-05-02,0.008276
"1843",2007-05-03,0.003886
"1844",2007-05-04,0.002895
"1845",2007-05-07,0.0026
"1846",2007-05-08,-0.001403
"1847",2007-05-09,0.003691
"1848",2007-05-10,-0.013745
"1849",2007-05-11,0.010361
"1850",2007-05-14,-0.002703
"1851",2007-05-15,-0.00186
"1852",2007-05-16,0.007337
"1853",2007-05-17,-0.000512
"1854",2007-05-18,0.006785
"1855",2007-05-21,0.003249
"1856",2007-05-22,0.000937
"1857",2007-05-23,-0.000932
"1858",2007-05-24,-0.011308
"1859",2007-05-25,0.006387
"1860",2007-05-29,0.00305
"1861",2007-05-30,0.008239
"1862",2007-05-31,0.001606
"1863",2007-06-01,0.005135
"1864",2007-06-04,0.002104
"1865",2007-06-05,-0.005316
"1866",2007-06-06,-0.00936
"1867",2007-06-07,-0.018105
"1868",2007-06-08,0.01078
"1869",2007-06-11,0.001116
"1870",2007-06-12,-0.010821
"1871",2007-06-13,0.014158
"1872",2007-06-14,0.00536
"1873",2007-06-15,0.007418
"1874",2007-06-18,-0.000898
"1875",2007-06-19,0.001782
"1876",2007-06-20,-0.012706
"1877",2007-06-21,0.005398
"1878",2007-06-22,-0.01074
"1879",2007-06-25,-0.004829
"1880",2007-06-26,-0.004021
"1881",2007-06-27,0.00935
"1882",2007-06-28,0.000736
"1883",2007-06-29,-0.000739
"1884",2007-07-02,0.011414
"1885",2007-07-03,0.003443
"1886",2007-07-05,0.001215
"1887",2007-07-06,0.004468
"1888",2007-07-09,0.001553
"1889",2007-07-10,-0.013593
"1890",2007-07-11,0.005071
"1891",2007-07-12,0.017514
"1892",2007-07-13,0.00317
"1893",2007-07-16,-0.003056
"1894",2007-07-17,-6.4e-05
"1895",2007-07-18,-0.001562
"1896",2007-07-19,0.004847
"1897",2007-07-20,-0.011679
"1898",2007-07-23,0.003035
"1899",2007-07-24,-0.020135
"1900",2007-07-25,0.002672
"1901",2007-07-26,-0.023859
"1902",2007-07-27,-0.014757
"1903",2007-07-30,0.009317
"1904",2007-07-31,-0.010143
"1905",2007-08-01,0.004114
"1906",2007-08-02,0.005966
"1907",2007-08-03,-0.025944
"1908",2007-08-06,0.018013
"1909",2007-08-07,0.006577
"1910",2007-08-08,0.015607
"1911",2007-08-09,-0.026888
"1912",2007-08-10,-0.000469
"1913",2007-08-13,-0.000555
"1914",2007-08-14,-0.019068
"1915",2007-08-15,-0.01567
"1916",2007-08-16,0.001849
"1917",2007-08-17,0.02441
"1918",2007-08-20,0.001614
"1919",2007-08-21,0.002145
"1920",2007-08-22,0.013032
"1921",2007-08-23,-0.001611
"1922",2007-08-24,0.012342
"1923",2007-08-27,-0.008307
"1924",2007-08-28,-0.023434
"1925",2007-08-29,0.021811
"1926",2007-08-30,-0.00381
"1927",2007-08-31,0.0123
"1928",2007-09-04,0.011092
"1929",2007-09-05,-0.010081
"1930",2007-09-06,0.00442
"1931",2007-09-07,-0.016224
"1932",2007-09-10,-0.002909
"1933",2007-09-11,0.013507
"1934",2007-09-12,0.000216
"1935",2007-09-13,0.007386
"1936",2007-09-14,0.001266
"1937",2007-09-17,-0.005816
"1938",2007-09-18,0.029282
"1939",2007-09-19,0.005785
"1940",2007-09-20,-0.005199
"1941",2007-09-21,0.004909
"1942",2007-09-24,-0.004467
"1943",2007-09-25,-0.000433
"1944",2007-09-26,0.005497
"1945",2007-09-27,0.005356
"1946",2007-09-28,-0.002684
"1947",2007-10-01,0.01373
"1948",2007-10-02,0.000505
"1949",2007-10-03,-0.005146
"1950",2007-10-04,0.002714
"1951",2007-10-05,0.011823
"1952",2007-10-08,-0.003018
"1953",2007-10-09,0.008034
"1954",2007-10-10,-0.000231
"1955",2007-10-11,-0.005186
"1956",2007-10-12,0.005326
"1957",2007-10-15,-0.008594
"1958",2007-10-16,-0.007019
"1959",2007-10-17,0.002874
"1960",2007-10-18,0.00042
"1961",2007-10-19,-0.024591
"1962",2007-10-22,0.00328
"1963",2007-10-23,0.01024
"1964",2007-10-24,-0.00324
"1965",2007-10-25,-0.001014
"1966",2007-10-26,0.013813
"1967",2007-10-29,0.005375
"1968",2007-10-30,-0.006892
"1969",2007-10-31,0.013188
"1970",2007-11-01,-0.025887
"1971",2007-11-02,0.002063
"1972",2007-11-05,-0.006631
"1973",2007-11-06,0.012829
"1974",2007-11-07,-0.02688
"1975",2007-11-08,-0.000584
"1976",2007-11-09,-0.015044
"1977",2007-11-12,-0.014034
"1978",2007-11-13,0.027892
"1979",2007-11-14,-0.005799
"1980",2007-11-15,-0.014097
"1981",2007-11-16,0.004588
"1982",2007-11-19,-0.018698
"1983",2007-11-20,0.003988
"1984",2007-11-21,-0.015274
"1985",2007-11-23,0.016333
"1986",2007-11-26,-0.020441
"1987",2007-11-27,0.012176
"1988",2007-11-28,0.029412
"1989",2007-11-29,-0.000339
"1990",2007-11-30,0.007109
"1991",2007-12-03,-0.005527
"1992",2007-12-04,-0.007229
"1993",2007-12-05,0.014447
"1994",2007-12-06,0.01571
"1995",2007-12-07,-0.00021
"1996",2007-12-10,0.007767
"1997",2007-12-11,-0.025421
"1998",2007-12-12,0.005673
"1999",2007-12-13,-0.000994
"2000",2007-12-14,-0.013436
"2001",2007-12-17,-0.016014
"2002",2007-12-18,0.006433
"2003",2007-12-19,-0.000322
"2004",2007-12-20,0.006285
"2005",2007-12-21,0.017143
"2006",2007-12-24,0.009125
"2007",2007-12-26,0.001511
"2008",2007-12-27,-0.013539
"2009",2007-12-28,0.002045
"2010",2007-12-31,-0.006516
"2011",2008-01-02,-0.011818
"2012",2008-01-03,-0.000953
"2013",2008-01-04,-0.025688
"2014",2008-01-07,0.000185
"2015",2008-01-08,-0.017053
"2016",2008-01-09,0.009987
"2017",2008-01-10,0.008434
"2018",2008-01-11,-0.013919
"2019",2008-01-14,0.010459
"2020",2008-01-15,-0.024754
"2021",2008-01-16,-0.006665
"2022",2008-01-17,-0.027744
"2023",2008-01-18,-0.00556
"2024",2008-01-22,-0.009421
"2025",2008-01-23,0.019784
"2026",2008-01-24,0.012578
"2027",2008-01-25,-0.012957
"2028",2008-01-28,0.017161
"2029",2008-01-29,0.006401
"2030",2008-01-30,-0.005359
"2031",2008-01-31,0.01496
"2032",2008-02-01,0.016003
"2033",2008-02-04,-0.008995
"2034",2008-02-05,-0.030849
"2035",2008-02-06,-0.008002
"2036",2008-02-07,0.007713
"2037",2008-02-08,-0.002069
"2038",2008-02-11,0.005789
"2039",2008-02-12,0.006264
"2040",2008-02-13,0.014377
"2041",2008-02-14,-0.013217
"2042",2008-02-15,-0.000457
"2043",2008-02-19,0.000611
"2044",2008-02-20,0.008875
"2045",2008-02-21,-0.011826
"2046",2008-02-22,0.006783
"2047",2008-02-25,0.015093
"2048",2008-02-26,0.00825
"2049",2008-02-27,-0.00076
"2050",2008-02-28,-0.007712
"2051",2008-02-29,-0.026162
"2052",2008-03-03,-0.00044
"2053",2008-03-04,-0.004797
"2054",2008-03-05,0.006941
"2055",2008-03-06,-0.022033
"2056",2008-03-07,-0.008764
"2057",2008-03-10,-0.018223
"2058",2008-03-11,0.035783
"2059",2008-03-12,-0.007002
"2060",2008-03-13,0.007295
"2061",2008-03-14,-0.020005
"2062",2008-03-17,-0.014947
"2063",2008-03-18,0.039596
"2064",2008-03-19,-0.026077
"2065",2008-03-20,0.021232
"2066",2008-03-24,0.017603
"2067",2008-03-25,0.005737
"2068",2008-03-26,-0.006417
"2069",2008-03-27,-0.010149
"2070",2008-03-28,-0.007963
"2071",2008-03-31,0.005316
"2072",2008-04-01,0.032159
"2073",2008-04-02,0.000356
"2074",2008-04-03,0.002689
"2075",2008-04-04,0.001956
"2076",2008-04-07,0.001709
"2077",2008-04-08,-0.003187
"2078",2008-04-09,-0.009015
"2079",2008-04-10,0.0056
"2080",2008-04-11,-0.019553
"2081",2008-04-14,-0.002547
"2082",2008-04-15,0.005102
"2083",2008-04-16,0.024171
"2084",2008-04-17,-0.001209
"2085",2008-04-18,0.016587
"2086",2008-04-21,-0.000549
"2087",2008-04-22,-0.009247
"2088",2008-04-23,0.001109
"2089",2008-04-24,0.005093
"2090",2008-04-25,0.006936
"2091",2008-04-28,0.000288
"2092",2008-04-29,-0.00566
"2093",2008-04-30,-0.001543
"2094",2008-05-01,0.014565
"2095",2008-05-02,0.003265
"2096",2008-05-05,-0.002623
"2097",2008-05-06,0.008434
"2098",2008-05-07,-0.015892
"2099",2008-05-08,0.004607
"2100",2008-05-09,-0.004564
"2101",2008-05-12,0.011008
"2102",2008-05-13,0.000777
"2103",2008-05-14,0.003042
"2104",2008-05-15,0.01116
"2105",2008-05-16,0.002444
"2106",2008-05-19,-0.000218
"2107",2008-05-20,-0.005979
"2108",2008-05-21,-0.015336
"2109",2008-05-22,0.002913
"2110",2008-05-23,-0.011537
"2111",2008-05-27,0.00489
"2112",2008-05-28,0.005731
"2113",2008-05-29,0.004398
"2114",2008-05-30,0.003259
"2115",2008-06-02,-0.008973
"2116",2008-06-03,-0.004849
"2117",2008-06-04,-0.000875
"2118",2008-06-05,0.020267
"2119",2008-06-06,-0.026707
"2120",2008-06-09,-0.000595
"2121",2008-06-10,-0.00503
"2122",2008-06-11,-0.015201
"2123",2008-06-12,0.001469
"2124",2008-06-13,0.014706
"2125",2008-06-16,0.003269
"2126",2008-06-17,-0.003948
"2127",2008-06-18,-0.00827
"2128",2008-06-19,0.002404
"2129",2008-06-20,-0.017501
"2130",2008-06-23,-0.000861
"2131",2008-06-24,-0.006232
"2132",2008-06-25,0.006273
"2133",2008-06-26,-0.026181
"2134",2008-06-27,-0.002492
"2135",2008-06-30,-0.00102
"2136",2008-07-01,0.001815
"2137",2008-07-02,-0.020998
"2138",2008-07-03,-0.002418
"2139",2008-07-07,-0.00858
"2140",2008-07-08,0.01702
"2141",2008-07-09,-0.019383
"2142",2008-07-10,0.007644
"2143",2008-07-11,-0.008282
"2144",2008-07-14,-0.008231
"2145",2008-07-15,-0.011492
"2146",2008-07-16,0.024079
"2147",2008-07-17,0.009662
"2148",2008-07-18,0.000317
"2149",2008-07-21,0.003991
"2150",2008-07-22,0.011136
"2151",2008-07-23,0.001831
"2152",2008-07-24,-0.024336
"2153",2008-07-25,0.005552
"2154",2008-07-28,-0.016515
"2155",2008-07-29,0.021268
"2156",2008-07-30,0.01648
"2157",2008-07-31,-0.011726
"2158",2008-08-01,-0.005172
"2159",2008-08-04,-0.013381
"2160",2008-08-05,0.024519
"2161",2008-08-06,0.005716
"2162",2008-08-07,-0.016834
"2163",2008-08-08,0.019189
"2164",2008-08-11,0.006653
"2165",2008-08-12,-0.00964
"2166",2008-08-13,-0.000114
"2167",2008-08-14,0.005112
"2168",2008-08-15,0.001349
"2169",2008-08-18,-0.013401
"2170",2008-08-19,-0.008881
"2171",2008-08-20,0.006869
"2172",2008-08-21,0.003188
"2173",2008-08-22,0.009527
"2174",2008-08-25,-0.018552
"2175",2008-08-26,0.003558
"2176",2008-08-27,0.009602
"2177",2008-08-28,0.014314
"2178",2008-08-29,-0.011672
"2179",2008-09-02,-0.00702
"2180",2008-09-03,-0.002974
"2181",2008-09-04,-0.028947
"2182",2008-09-05,0.003865
"2183",2008-09-08,0.014831
"2184",2008-09-09,-0.034997
"2185",2008-09-10,0.008558
"2186",2008-09-11,0.010959
"2187",2008-09-12,0.005355
"2188",2008-09-15,-0.045694
"2189",2008-09-16,0.015211
"2190",2008-09-17,-0.04548
"2191",2008-09-18,0.044149
"2192",2008-09-19,0.04613
"2193",2008-09-22,-0.036823
"2194",2008-09-23,-0.015606
"2195",2008-09-24,-0.003261
"2196",2008-09-25,0.016536
"2197",2008-09-26,-0.001974
"2198",2008-09-29,-0.082622
"2199",2008-09-30,0.04663
"2200",2008-10-01,-0.005703
"2201",2008-10-02,-0.045669
"2202",2008-10-03,-0.01431
"2203",2008-10-06,-0.042386
"2204",2008-10-07,-0.057971
"2205",2008-10-08,-0.011662
"2206",2008-10-09,-0.072777
"2207",2008-10-10,-0.012027
"2208",2008-10-13,0.114918
"2209",2008-10-14,-0.009039
"2210",2008-10-15,-0.089818
"2211",2008-10-16,0.03964
"2212",2008-10-17,-0.002514
"2213",2008-10-20,0.046511
"2214",2008-10-21,-0.031528
"2215",2008-10-22,-0.059158
"2216",2008-10-23,0.000863
"2217",2008-10-24,-0.033427
"2218",2008-10-27,-0.036965
"2219",2008-10-28,0.095343
"2220",2008-10-29,0.001444
"2221",2008-10-30,0.031975
"2222",2008-10-31,0.018105
"2223",2008-11-03,-0.000641
"2224",2008-11-04,0.039047
"2225",2008-11-05,-0.050732
"2226",2008-11-06,-0.049131
"2227",2008-11-07,0.026437
"2228",2008-11-10,-0.013354
"2229",2008-11-11,-0.024377
"2230",2008-11-12,-0.053638
"2231",2008-11-13,0.068028
"2232",2008-11-14,-0.043682
"2233",2008-11-17,-0.023999
"2234",2008-11-18,0.005702
"2235",2008-11-19,-0.063961
"2236",2008-11-20,-0.070116
"2237",2008-11-21,0.061122
"2238",2008-11-24,0.066174
"2239",2008-11-25,0.009671
"2240",2008-11-26,0.038407
"2241",2008-11-28,0.0101
"2242",2008-12-01,-0.089406
"2243",2008-12-02,0.037723
"2244",2008-12-03,0.024009
"2245",2008-12-04,-0.030146
"2246",2008-12-05,0.03615
"2247",2008-12-08,0.040442
"2248",2008-12-09,-0.022388
"2249",2008-12-10,0.015166
"2250",2008-12-11,-0.029891
"2251",2008-12-12,0.01048
"2252",2008-12-15,-0.013872
"2253",2008-12-16,0.052898
"2254",2008-12-17,-0.004826
"2255",2008-12-18,-0.020525
"2256",2008-12-19,0.003924
"2257",2008-12-22,-0.019157
"2258",2008-12-23,-0.007592
"2259",2008-12-24,0.004521
"2260",2008-12-26,0.007194
"2261",2008-12-29,-0.00436
"2262",2008-12-30,0.024798
"2263",2008-12-31,0.017414
"2264",2009-01-02,0.03051
"2265",2009-01-05,-6e-04
"2266",2009-01-06,0.011304
"2267",2009-01-07,-0.030514
"2268",2009-01-08,0.00628
"2269",2009-01-09,-0.022413
"2270",2009-01-12,-0.025568
"2271",2009-01-13,0.003519
"2272",2009-01-14,-0.035213
"2273",2009-01-15,0.004642
"2274",2009-01-16,0.008418
"2275",2009-01-20,-0.055325
"2276",2009-01-21,0.04323
"2277",2009-01-22,-0.018234
"2278",2009-01-23,0.00685
"2279",2009-01-26,0.006103
"2280",2009-01-27,0.011298
"2281",2009-01-28,0.033821
"2282",2009-01-29,-0.032865
"2283",2009-01-30,-0.020762
"2284",2009-02-02,-0.001062
"2285",2009-02-03,0.014347
"2286",2009-02-04,-0.004421
"2287",2009-02-05,0.015561
"2288",2009-02-06,0.027958
"2289",2009-02-09,0.001231
"2290",2009-02-10,-0.046016
"2291",2009-02-11,0.007331
"2292",2009-02-12,0.002613
"2293",2009-02-13,-0.008813
"2294",2009-02-17,-0.045276
"2295",2009-02-18,-0.003754
"2296",2009-02-19,-0.011181
"2297",2009-02-20,-0.011754
"2298",2009-02-23,-0.03617
"2299",2009-02-24,0.040235
"2300",2009-02-25,-0.010685
"2301",2009-02-26,-0.012138
"2302",2009-02-27,-0.019064
"2303",2009-03-02,-0.049821
"2304",2009-03-03,-0.006348
"2305",2009-03-04,0.025915
"2306",2009-03-05,-0.04186
"2307",2009-03-06,0.001621
"2308",2009-03-09,-0.011377
"2309",2009-03-10,0.063423
"2310",2009-03-11,0.004072
"2311",2009-03-12,0.041933
"2312",2009-03-13,0.006023
"2313",2009-03-16,-0.004804
"2314",2009-03-17,0.031034
"2315",2009-03-18,0.022385
"2316",2009-03-19,-0.008012
"2317",2009-03-20,-0.020275
"2318",2009-03-23,0.069105
"2319",2009-03-24,-0.019974
"2320",2009-03-25,0.009027
"2321",2009-03-26,0.025297
"2322",2009-03-27,-0.021626
"2323",2009-03-30,-0.03628
"2324",2009-03-31,0.014267
"2325",2009-04-01,0.01724
"2326",2009-04-02,0.031761
"2327",2009-04-03,0.011627
"2328",2009-04-06,-0.009808
"2329",2009-04-07,-0.024674
"2330",2009-04-08,0.013138
"2331",2009-04-09,0.039518
"2332",2009-04-13,0.003955
"2333",2009-04-14,-0.01952
"2334",2009-04-15,0.012453
"2335",2009-04-16,0.016079
"2336",2009-04-17,0.006012
"2337",2009-04-20,-0.044786
"2338",2009-04-21,0.0228
"2339",2009-04-22,-0.005681
"2340",2009-04-23,0.009211
"2341",2009-04-24,0.018978
"2342",2009-04-27,-0.011404
"2343",2009-04-28,-0.002835
"2344",2009-04-29,0.02454
"2345",2009-04-30,-0.00043
"2346",2009-05-01,0.005987
"2347",2009-05-04,0.035889
"2348",2009-05-05,-0.003448
"2349",2009-05-06,0.016053
"2350",2009-05-07,-0.015484
"2351",2009-05-08,0.027335
"2352",2009-05-11,-0.020759
"2353",2009-05-12,-0.002677
"2354",2009-05-13,-0.031176
"2355",2009-05-14,0.012419
"2356",2009-05-15,-0.01065
"2357",2009-05-18,0.033054
"2358",2009-05-19,0.000466
"2359",2009-05-20,-0.001755
"2360",2009-05-21,-0.016571
"2361",2009-05-22,-0.000103
"2362",2009-05-26,0.028135
"2363",2009-05-27,-0.017294
"2364",2009-05-28,0.015059
"2365",2009-05-29,0.01474
"2366",2009-06-01,0.027052
"2367",2009-06-02,0.003122
"2368",2009-06-03,-0.017238
"2369",2009-06-04,0.013645
"2370",2009-06-05,-0.003123
"2371",2009-06-08,-0.002646
"2372",2009-06-09,0.005508
"2373",2009-06-10,-0.002825
"2374",2009-06-11,0.00723
"2375",2009-06-12,-0.001361
"2376",2009-06-15,-0.025446
"2377",2009-06-16,-0.01313
"2378",2009-06-17,-0.003046
"2379",2009-06-18,0.006605
"2380",2009-06-19,0.004131
"2381",2009-06-22,-0.033191
"2382",2009-06-23,0.002281
"2383",2009-06-24,0.008957
"2384",2009-06-25,0.021607
"2385",2009-06-26,0.000918
"2386",2009-06-29,0.007681
"2387",2009-06-30,-0.007744
"2388",2009-07-01,0.006075
"2389",2009-07-02,-0.028164
"2390",2009-07-06,-0.001715
"2391",2009-07-07,-0.019566
"2392",2009-07-08,-0.003674
"2393",2009-07-09,0.004887
"2394",2009-07-10,-0.0034
"2395",2009-07-13,0.023959
"2396",2009-07-14,0.007242
"2397",2009-07-15,0.031167
"2398",2009-07-16,0.009462
"2399",2009-07-17,-1e-04
"2400",2009-07-20,0.013517
"2401",2009-07-21,0.002507
"2402",2009-07-22,0.000626
"2403",2009-07-23,0.024248
"2404",2009-07-24,0.004318
"2405",2009-07-27,0.003428
"2406",2009-07-28,-0.00376
"2407",2009-07-29,-0.006496
"2408",2009-07-30,0.013405
"2409",2009-07-31,0.002687
"2410",2009-08-03,0.017978
"2411",2009-08-04,0.002512
"2412",2009-08-05,-0.002058
"2413",2009-08-06,-0.0075
"2414",2009-08-07,0.013329
"2415",2009-08-10,-0.004378
"2416",2009-08-11,-0.013741
"2417",2009-08-12,0.012283
"2418",2009-08-13,0.008382
"2419",2009-08-14,-0.010026
"2420",2009-08-17,-0.026025
"2421",2009-08-18,0.012018
"2422",2009-08-19,0.006913
"2423",2009-08-20,0.010693
"2424",2009-08-21,0.018218
"2425",2009-08-24,-0.00086
"2426",2009-08-25,0.002744
"2427",2009-08-26,-0.000795
"2428",2009-08-27,0.00306
"2429",2009-08-28,-0.001408
"2430",2009-08-31,-0.009184
"2431",2009-09-01,-0.021972
"2432",2009-09-02,-0.002627
"2433",2009-09-03,0.010726
"2434",2009-09-04,0.014
"2435",2009-09-08,0.010437
"2436",2009-09-09,0.007804
"2437",2009-09-10,0.011127
"2438",2009-09-11,7.2e-05
"2439",2009-09-14,0.006409
"2440",2009-09-15,0.006161
"2441",2009-09-16,0.016251
"2442",2009-09-17,-0.003713
"2443",2009-09-18,0.001851
"2444",2009-09-21,-0.004265
"2445",2009-09-22,0.008567
"2446",2009-09-23,-0.010386
"2447",2009-09-24,-0.012689
"2448",2009-09-25,-0.006367
"2449",2009-09-28,0.01797
"2450",2009-09-29,-0.001059
"2451",2009-09-30,-0.002862
"2452",2009-10-01,-0.02711
"2453",2009-10-02,-0.00528
"2454",2009-10-05,0.016024
"2455",2009-10-06,0.014541
"2456",2009-10-07,0.003057
"2457",2009-10-08,0.009684
"2458",2009-10-09,0.00524
"2459",2009-10-12,0.003864
"2460",2009-10-13,-0.001931
"2461",2009-10-14,0.017853
"2462",2009-10-15,0.002388
"2463",2009-10-16,-0.008156
"2464",2009-10-19,0.009989
"2465",2009-10-20,-0.007955
"2466",2009-10-21,-0.008387
"2467",2009-10-22,0.010145
"2468",2009-10-23,-0.012745
"2469",2009-10-26,-0.013211
"2470",2009-10-27,-0.006312
"2471",2009-10-28,-0.023878
"2472",2009-10-29,0.023842
"2473",2009-10-30,-0.027998
"2474",2009-11-02,0.005094
"2475",2009-11-03,0.005758
"2476",2009-11-04,0.000887
"2477",2009-11-05,0.019376
"2478",2009-11-06,0.001559
"2479",2009-11-09,0.023285
"2480",2009-11-10,-0.000683
"2481",2009-11-11,0.005488
"2482",2009-11-12,-0.011725
"2483",2009-11-13,0.00683
"2484",2009-11-16,0.0156
"2485",2009-11-17,0.001234
"2486",2009-11-18,-0.000955
"2487",2009-11-19,-0.014033
"2488",2009-11-20,-0.003935
"2489",2009-11-23,0.012969
"2490",2009-11-24,-0.001315
"2491",2009-11-25,0.005831
"2492",2009-11-27,-0.018568
"2493",2009-11-30,0.003952
"2494",2009-12-01,0.014001
"2495",2009-12-02,0.00235
"2496",2009-12-03,-0.008827
"2497",2009-12-04,0.005376
"2498",2009-12-07,-0.001596
"2499",2009-12-08,-0.010591
"2500",2009-12-09,0.003547
"2501",2009-12-10,0.005297
"2502",2009-12-11,0.003164
"2503",2009-12-14,0.008485
"2504",2009-12-15,-0.004616
"2505",2009-12-16,0.003319
"2506",2009-12-17,-0.012564
"2507",2009-12-18,0.006076
"2508",2009-12-21,0.009765
"2509",2009-12-22,0.004612
"2510",2009-12-23,0.004734
"2511",2009-12-24,0.005243
"2512",2009-12-28,0.000985
"2513",2009-12-29,-0.000929
"2514",2009-12-30,-0.00067
"2515",2009-12-31,-0.008656
"2516",2010-01-04,0.017123
"2517",2010-01-05,0.003374
"2518",2010-01-06,0.002046
"2519",2010-01-07,0.00286
"2520",2010-01-08,0.004173
"2521",2010-01-11,0.001141
"2522",2010-01-12,-0.010995
"2523",2010-01-13,0.008636
"2524",2010-01-14,0.002307
"2525",2010-01-15,-0.011325
"2526",2010-01-19,0.012057
"2527",2010-01-20,-0.011076
"2528",2010-01-21,-0.017773
"2529",2010-01-22,-0.021001
"2530",2010-01-25,0.003901
"2531",2010-01-26,-0.004922
"2532",2010-01-27,0.004186
"2533",2010-01-28,-0.011333
"2534",2010-01-29,-0.010301
"2535",2010-02-01,0.015111
"2536",2010-02-02,0.012229
"2537",2010-02-03,-0.004982
"2538",2010-02-04,-0.031982
"2539",2010-02-05,0.002652
"2540",2010-02-08,-0.008235
"2541",2010-02-09,0.01388
"2542",2010-02-10,-0.001476
"2543",2010-02-11,0.012086
"2544",2010-02-12,-0.000652
"2545",2010-02-16,0.017979
"2546",2010-02-17,0.004659
"2547",2010-02-18,0.006192
"2548",2010-02-19,0.002459
"2549",2010-02-22,-0.001114
"2550",2010-02-23,-0.013085
"2551",2010-02-24,0.008534
"2552",2010-02-25,-0.000709
"2553",2010-02-26,0.001843
"2554",2010-03-01,0.011987
"2555",2010-03-02,0.004423
"2556",2010-03-03,0.001605
"2557",2010-03-04,0.0031
"2558",2010-03-05,0.014507
"2559",2010-03-08,0.000714
"2560",2010-03-09,0.001653
"2561",2010-03-10,0.005048
"2562",2010-03-11,0.003968
"2563",2010-03-12,0.000759
"2564",2010-03-15,-0.000684
"2565",2010-03-16,0.008745
"2566",2010-03-17,0.005613
"2567",2010-03-18,-0.002034
"2568",2010-03-19,-0.006911
"2569",2010-03-22,0.005863
"2570",2010-03-23,0.007665
"2571",2010-03-24,-0.006621
"2572",2010-03-25,-0.002437
"2573",2010-03-26,0.000678
"2574",2010-03-29,0.006797
"2575",2010-03-30,0.000458
"2576",2010-03-31,-0.002766
"2577",2010-04-01,0.008641
"2578",2010-04-05,0.009547
"2579",2010-04-06,0.002121
"2580",2010-04-07,-0.005367
"2581",2010-04-08,0.002831
"2582",2010-04-09,0.006705
"2583",2010-04-12,0.001771
"2584",2010-04-13,0.00074
"2585",2010-04-14,0.012332
"2586",2010-04-15,8.9e-05
"2587",2010-04-16,-0.016122
"2588",2010-04-19,0.002261
"2589",2010-04-20,0.009813
"2590",2010-04-21,-0.00054
"2591",2010-04-22,0.003577
"2592",2010-04-23,0.007444
"2593",2010-04-26,-0.003232
"2594",2010-04-27,-0.023848
"2595",2010-04-28,0.00524
"2596",2010-04-29,0.013643
"2597",2010-04-30,-0.016839
"2598",2010-05-03,0.012859
"2599",2010-05-04,-0.025371
"2600",2010-05-05,-0.009209
"2601",2010-05-06,-0.032542
"2602",2010-05-07,-0.015859
"2603",2010-05-10,0.04492
"2604",2010-05-11,-0.000949
"2605",2010-05-12,0.01627
